# LAMMPS data file written by OVITO Basic 3.9.1

10000 atoms
2 atom types

0.0372003749 68.6127996251 xlo xhi
-0.0014131358 31.6514131358 ylo yhi
-0.015615614 79.140615614 zlo zhi

Masses

1 183.84  # W
2 95.94  # Mo

Atoms  # atomic

1222 2 1.52763 4.77912 20.9067
1224 2 3.80217 6.27625 22.4499
1423 2 4.9825 4.57992 20.8312
1424 1 6.55369 6.37426 22.6596
1246 2 5.14894 7.91595 20.6432
1206 2 4.76692 4.38999 24.1906
1226 2 8.09002 5.06387 20.8004
1228 1 11.7491 4.96255 21.1086
1447 1 10.0319 6.32443 22.4106
1426 1 8.64855 4.68742 24.0932
1428 2 11.9273 4.9515 24.038
1449 2 13.7366 6.17413 22.4495
1230 2 15.5272 4.72987 20.8124
1451 1 15.7633 4.93565 23.9393
1649 2 15.6823 7.9129 23.8006
1242 1 1.55572 8.1333 20.7812
1244 2 3.43964 9.546 22.3956
1262 2 1.76751 10.883 20.7349
1263 2 4.81161 11.1212 20.5775
1643 2 6.73502 9.6103 22.5862
1265 2 8.11409 8.14666 20.8663
1465 1 8.34506 11.1539 20.7421
1248 2 12.2113 7.89053 21.2129
1268 2 11.4714 11.2097 20.7612
1467 1 9.80623 9.35474 22.7338
1250 1 15.4269 7.95364 21.0654
1469 2 13.5278 9.74052 22.4649
1270 2 15.3688 11.033 20.8007
1909 2 13.9112 15.3983 28.6847
1483 2 3.49013 12.5043 22.6946
1282 2 2.19493 13.8957 21.2105
1463 2 6.82552 12.2141 22.4252
1284 2 5.14295 14.1195 20.8859
1286 2 8.16486 13.95 20.6489
1288 1 12.0443 14.3822 20.7474
1487 1 9.99199 12.8888 22.3586
1027 2 10.0184 3.35411 16.1534
1489 1 13.8419 12.7065 22.3888
1290 1 15.2422 14.2473 20.5778
1505 2 6.89017 15.9323 22.342
1402 2 1.80901 1.65809 23.7627
1623 1 2.99652 3.00011 25.5623
1602 1 1.56568 1.2175 27.066
1625 2 6.28961 2.88425 25.5493
1604 1 4.85265 1.373 27.3096
1607 2 8.20928 1.49894 24.1614
1408 2 11.8034 1.81511 24.2839
1606 1 8.07366 1.44433 27.1006
1627 2 10.0433 3.18025 25.597
1608 1 11.9672 1.56058 27.3568
1610 2 15.5617 1.56349 27.5776
1430 2 13.7576 3.37404 25.62
1422 2 1.92631 4.86907 23.9977
1443 2 1.32892 4.52712 27.166
1622 2 2.91067 6.4825 25.736
1461 1 1.76304 7.94984 23.9011
1642 2 1.17056 7.94893 27.3493
1446 2 8.15656 7.63983 24.1059
1645 1 6.34358 5.43281 25.5924
1624 1 4.49632 4.45592 27.3611
6742 1 4.96258 7.80679 24.2516
1644 2 4.89593 7.77552 26.8741
1646 2 8.25115 8.00648 27.2861
1626 1 8.47585 4.76462 27.334
1647 1 9.99129 6.31803 25.7342
1849 2 11.7142 4.76598 27.2266
1628 2 13.935 6.55147 25.4025
1630 2 15.49 5.04473 26.8034
1650 2 15.1858 8.08469 26.9496
1271 1 16.9368 9.60509 19.2257
1462 1 1.40909 11.16 24.1224
1663 1 3.14385 9.6244 25.573
1662 1 1.71801 11.0833 27.3492
1464 1 5.46712 10.9743 24.3359
1444 2 7.01441 9.46252 25.552
1664 1 5.15396 11.354 27.1664
1665 2 8.30455 11.2546 24.0517
1468 2 11.7485 10.8584 23.6115
1666 2 8.48331 11.0383 27.3177
1648 2 12.2413 7.78824 27.1828
1448 1 11.778 7.96186 24.0314
1668 2 11.6195 10.7386 26.6567
1667 2 9.70581 9.15035 25.3789
1470 2 15.4358 10.6399 23.8406
1669 1 13.4239 9.55596 25.3686
1670 1 15.0805 11.2157 27.3122
1410 1 13.4917 0.27135 22.8715
1691 2 16.9583 12.5326 25.4413
1482 2 1.53049 14.3603 24.0471
1682 1 1.7932 14.2648 26.9926
1683 1 3.34094 12.8176 25.6371
1705 1 7.05795 15.772 25.4414
1486 2 8.45054 14.1433 24.1586
1484 1 5.55947 14.1659 24.0356
1684 2 5.00204 14.3587 27.3734
1685 1 7.0874 12.7167 25.7167
1488 1 11.762 13.9664 24.0314
1687 2 8.3592 14.4623 27.1384
1688 2 11.8268 13.7619 26.8932
1466 1 10.1616 12.5946 25.3916
1405 1 6.64891 0.23116 22.1183
1490 1 14.9741 14.1726 24.0563
1689 1 13.8807 12.2969 25.1473
1690 1 15.21 13.7989 27.1155
1209 2 13.0341 0.0223294 19.0127
1886 1 8.61106 14.1771 30.2206
1652 2 16.9639 6.66594 28.4851
1802 2 1.40808 1.46942 30.1093
1824 2 3.2166 2.91181 28.9407
1871 2 16.6607 9.7653 28.3684
1804 2 5.23754 1.15665 30.2365
1825 1 6.76208 3.19643 28.7943
1806 1 8.27451 1.43787 30.3445
1907 1 10.5004 15.6112 28.7801
1808 1 11.6416 1.50674 30.5415
1827 1 9.92335 3.16755 28.6934
1829 2 13.8529 3.23814 28.7836
1810 1 15.4858 1.27787 30.364
1822 1 1.56426 4.81037 30.01
1843 2 3.56584 6.35029 28.4967
1842 2 1.53452 8.34249 30.5089
1845 1 6.65375 6.17848 28.8469
2023 1 4.79836 4.92297 30.1895
1844 1 5.34629 7.84423 30.1772
1826 2 8.71849 4.80534 30.2741
1847 1 12.2259 4.79175 30.3589
1848 1 10.2252 6.3549 28.6244
2069 1 11.9312 8.11421 30.1749
1851 1 15.462 8.2954 29.9606
1850 1 13.6911 6.12475 28.5388
1830 1 15.5464 4.8723 29.9492
1231 2 16.7799 3.20791 18.8974
1862 1 1.78722 10.9167 30.285
1863 2 3.31808 9.32642 28.9335
1865 1 7.02745 9.48916 29.053
1864 2 5.13489 11.0101 30.4535
1867 2 10.3996 9.61825 28.6097
1846 1 8.62664 7.56242 30.5602
2089 1 11.6791 10.9563 30.5466
1866 2 8.31324 11.0792 30.3326
1869 1 13.5324 9.49052 28.9074
1870 2 15.0958 11.4295 30.2466
1831 2 16.8286 3.36337 29.0219
1709 2 13.6415 15.9613 25.6263
1883 1 3.55928 12.5606 28.7702
1882 2 2.06715 14.1011 30.3682
1671 1 17.0762 9.5113 25.4552
1885 2 6.67579 12.8013 28.7057
1884 2 5.21483 14.2211 30.7333
1241 1 -0.0241498 6.38616 18.9627
